joint,x,y,z
13,270.65927,-783.787,1520.0094
14,397.08655,-783.7473,1403.5177
0,330.85516,431.6897,1377.5707
1,349.8053,267.58887,1361.4954
2,233.90837,269.6477,1436.731
3,465.70224,265.53003,1286.2598
4,209.9687,53.19983,1528.3431
5,503.74603,45.36505,1274.2705
6,104.95561,-215.0852,1384.1498
7,494.9845,-209.98444,1171.7245
8,338.72583,83.98835,1349.4521
9,253.82594,-98.300804,1385.3301
10,401.46677,-100.923546,1289.4878
11,236.1327,-457.9279,1403.863
12,394.07587,-461.1353,1289.6592
13,266.8182,-786.23755,1524.9872
14,393.91684,-789.3642,1400.4734
0,330.7873,431.88104,1376.9178
1,349.53436,267.978,1361.7837
2,233.3908,269.81265,1436.3851
3,465.67795,266.14337,1287.1823
4,209.71516,53.101303,1524.12
5,501.13452,45.165924,1276.5836
6,93.42798,-208.84172,1373.2096
7,494.82898,-212.97943,1182.2338
8,338.3165,84.036095,1348.8427
9,253.20671,-98.738594,1383.3639
10,400.99054,-101.07304,1288.4393
11,231.80548,-466.6355,1400.9739
12,401.19647,-460.53708,1314.4639
13,264.16696,-786.6301,1528.6519
14,393.55136,-796.5971,1398.71
0,330.38654,431.96585,1375.2955
1,348.70364,266.29135,1362.1447
2,233.07013,268.07532,1436.2305
3,464.3372,264.5074,1288.0588
4,207.5414,47.857224,1516.3317
5,498.91354,44.77185,1280.4277
6,99.86042,-199.88898,1358.7767
7,495.13977,-214.25574,1190.9955
8,337.52704,82.07287,1349.136
9,253.03218,-101.014465,1383.1019
10,399.66867,-103.27675,1289.1527
11,227.3657,-466.63864,1398.2653
12,396.6477,-462.99603,1311.699
13,261.97302,-789.78815,1529.3701
14,396.34967,-798.29346,1399.3898
0,329.33057,431.839,1374.928
1,347.95578,264.63464,1362.3942
2,232.27188,266.43494,1435.4476
3,463.63968,262.83438,1289.3407
4,206.9089,48.212265,1515.4854
5,496.94016,45.233368,1286.9224
6,94.6961,-197.2779,1341.1843
7,494.96637,-216.24658,1202.108
8,336.96997,81.20247,1349.518
9,253.03653,-101.09451,1382.7076
10,398.9318,-103.36493,1290.5758
11,222.33853,-460.03445,1397.2877
12,392.74817,-463.37094,1309.2905
13,257.16592,-783.5301,1516.9677
14,394.09137,-797.78174,1400.6869
0,328.81732,430.94028,1374.0635
1,348.075,264.80063,1362.8049
2,232.06465,266.85474,1435.4618
3,464.08536,262.74652,1290.1481
4,206.55621,50.734436,1518.4778
5,496.02805,44.13353,1295.0525
6,93.167496,-193.38747,1331.5236
7,495.92062,-220.46886,1210.0416
8,336.91226,81.54337,1350.1624
9,253.51488,-100.434875,1382.76
10,397.98416,-102.992874,1292.2795
11,217.00795,-461.6844,1395.718
12,392.6676,-462.84448,1310.3832
13,257.89966,-794.55707,1509.8071
14,393.95963,-808.3296,1411.0696
0,328.92096,429.86975,1374.5774
1,347.04852,262.97485,1364.0746
2,231.06747,264.74536,1436.4768
3,463.02957,261.2043,1291.6724
4,206.56894,52.682144,1521.9431
5,494.2957,43.836838,1300.5018
6,83.75742,-190.11638,1319.6685
7,496.11752,-221.46312,1213.895
8,336.08096,80.16436,1350.9761
9,253.50375,-101.552956,1382.5806
10,396.72305,-103.739296,1293.1746
11,213.37741,-459.87875,1396.0352
12,392.11502,-464.0721,1311.2732
13,258.11755,-787.6157,1500.694
14,392.96588,-796.60315,1410.2128
0,328.3901,429.12964,1375.2595
1,347.63464,263.54022,1365.052
2,231.50432,265.5356,1436.8695
3,463.76498,261.5448,1293.2345
4,205.23224,55.336548,1519.728
5,493.02463,42.473663,1305.8336
6,85.33517,-177.73619,1308.4161
7,498.66733,-223.97217,1220.2941
8,336.19565,80.580414,1351.6383
9,253.39474,-101.15321,1382.3563
10,396.11856,-103.605545,1294.0929
11,225.68217,-448.4131,1402.8278
12,391.24942,-464.0774,1310.6295
13,259.25497,-803.3568,1501.1683
14,392.94342,-795.9813,1411.8644
0,328.81882,428.51694,1376.6017
1,346.67792,263.3178,1367.4954
2,231.41348,264.93918,1437.0806
3,461.94238,261.69647,1297.9102
4,203.75232,60.98355,1526.0924
5,491.1946,45.228638,1314.707
6,76.94616,-165.76228,1292.6305
7,504.7245,-221.67331,1224.7164
8,335.5437,80.355194,1353.3151
9,252.77345,-101.59978,1382.3815
10,396.0455,-103.6151,1295.8881
11,223.09544,-449.23718,1401.7463
12,391.2258,-464.6762,1308.1711
13,259.15262,-800.6412,1507.518
14,392.81082,-797.062,1409.2059
0,329.49783,428.52048,1378.0781
1,346.11987,263.98578,1368.188
2,230.74408,265.9148,1437.1588
3,461.49567,262.05676,1299.2172
4,202.99345,65.854034,1529.4341
5,489.703,46.49585,1322.9373
6,78.59863,-141.70387,1307.2919
7,509.6683,-221.48221,1225.812
8,334.95807,80.771164,1354.6405
9,252.9867,-101.259544,1383.4225
10,394.60583,-103.62733,1298.7635
11,219.70197,-444.44046,1399.5122
12,399.5563,-464.44934,1320.3972
13,259.17065,-798.4447,1511.6422
14,393.3208,-801.0906,1406.7651
0,329.45474,428.40137,1379.8978
1,346.02225,264.87213,1369.1012
2,230.45284,267.13013,1438.05
3,461.59167,262.61414,1300.1523
4,201.83218,71.90408,1533.1107
5,489.5475,45.705505,1328.0107
6,77.97161,-119.59944,1327.7028
7,516.7977,-222.15863,1219.7871
8,334.57468,81.21214,1355.9279
9,252.60413,-101.06996,1384.8286
10,393.6501,-103.82573,1300.6804
11,224.71799,-440.17505,1402.0514
12,398.4539,-465.1408,1315.9724
13,258.59436,-797.4613,1513.2958
14,393.1934,-801.66455,1403.5002
0,329.61002,428.06778,1381.3613
1,345.86002,266.01556,1369.4062
2,229.81898,268.59955,1438.0792
3,461.90106,263.43158,1300.7333
4,201.4464,77.52255,1536.4211
5,490.02206,45.123184,1331.3248
6,52.24405,-117.61713,1327.8037
7,527.23724,-221.47469,1217.8823
8,334.28177,81.661964,1356.7784
9,251.96097,-101.11635,1386.016
10,393.44608,-104.26694,1302.2853
11,226.51271,-436.69128,1404.7909
12,397.32718,-465.48087,1313.8638
13,258.33722,-796.98254,1514.0994
14,393.15414,-801.44464,1402.6372
0,329.3489,427.9192,1381.263
1,345.6628,266.5207,1370.051
2,229.45416,268.9217,1439.0302
3,461.87143,264.11966,1301.0719
4,202.32161,76.02371,1536.6077
5,490.83603,45.20909,1333.3054
6,33.384262,-98.7072,1324.563
7,537.5444,-216.4311,1212.5533
8,334.2293,82.39141,1357.1982
9,251.40398,-100.26282,1386.7222
10,394.18765,-103.212906,1301.9688
11,226.27434,-440.21863,1403.7374
12,398.4874,-464.60687,1317.118
13,258.39276,-796.30524,1513.9137
14,393.41733,-801.7212,1402.6151
0,329.40027,427.7405,1382.2307
1,345.53992,267.1971,1370.9327
2,228.97964,269.7636,1439.6785
3,462.1002,264.63065,1302.187
4,203.54095,71.09131,1533.6926
5,492.494,45.98648,1335.5992
6,5.209442,-87.63536,1334.3746
7,547.02466,-215.86957,1208.4988
8,334.01517,82.81562,1358.2758
9,251.1108,-99.9942,1387.7175
10,393.87006,-103.13756,1303.52
11,224.6525,-445.96896,1402.569
12,396.966,-464.6538,1317.2106
13,258.5487,-796.50415,1513.8376
14,396.33316,-801.25867,1405.0334
0,329.95685,428.25757,1382.4855
1,345.5137,267.96066,1372.4325
2,228.71307,270.56458,1440.0582
3,462.31436,265.35678,1304.8068
4,203.02794,69.54468,1531.8497
5,494.43893,46.379517,1337.2446
6,-10.729919,-67.889694,1340.1787
7,554.9006,-214.27838,1203.5116
8,333.90887,83.26098,1359.5007
9,250.57704,-99.83967,1388.0978
10,394.03104,-103.03776,1305.0402
11,228.15982,-464.75116,1402.1156
12,395.58612,-464.2367,1317.8414
13,255.79442,-801.29175,1511.2793
14,397.084,-800.9903,1403.6927
0,330.5056,429.45215,1381.8885
1,345.87698,267.73077,1372.6692
2,228.36095,270.5134,1439.8102
3,463.39304,264.94818,1305.5282
4,200.65369,70.46153,1532.4221
5,496.61136,46.245483,1338.3013
6,-30.024612,-48.74494,1345.9767
7,561.2097,-213.84018,1199.6187
8,334.2077,82.98205,1359.9012
9,250.40627,-100.0587,1388.3448
10,394.67056,-103.47467,1305.9218
11,231.70477,-474.8546,1403.846
12,406.34427,-463.62836,1335.2029
13,254.07332,-805.20496,1511.5232
14,399.4321,-803.8426,1406.2664
0,330.6828,430.73157,1381.6222
1,346.08752,267.86713,1373.618
2,228.20532,270.64166,1440.2737
3,463.96973,265.0926,1306.9624
4,192.77365,62.33339,1529.3965
5,497.76492,45.97661,1338.6191
6,-34.767685,-19.154518,1345.6199
7,574.5924,-217.09499,1196.0458
8,334.45663,82.81643,1360.7512
9,250.3552,-100.528564,1388.8624
10,395.2963,-103.93999,1306.9064
11,246.11351,-463.26312,1431.1562
12,407.29996,-463.89435,1343.2094
13,254.05838,-807.52905,1511.25
14,401.1229,-805.4164,1410.0554
0,331.14978,431.3219,1381.6041
1,346.37793,267.75836,1374.214
2,228.50482,270.4837,1440.5747
3,464.25104,265.03302,1307.8533
4,188.77722,57.885468,1525.7744
5,499.12567,46.037674,1338.9674
6,-40.10132,0.40880966,1350.2828
7,581.0334,-212.13658,1194.9464
8,334.76855,82.37732,1361.2062
9,250.2094,-101.31706,1389.268
10,396.10898,-104.690384,1307.1288
11,243.36507,-465.92566,1421.8666
12,401.7338,-465.2002,1338.505
13,254.08586,-810.2614,1511.2418
14,399.59552,-805.8131,1409.7777
0,331.18808,431.68958,1381.7328
1,346.50763,268.13037,1375.1272
2,228.34221,270.80365,1441.3347
3,464.67303,265.45706,1308.9197
4,192.95132,60.21869,1527.208
5,500.90762,47.271866,1339.3326
6,-39.265167,23.256641,1354.6355
7,587.7568,-210.16026,1191.5203
8,334.92618,82.55297,1361.9501
9,249.97914,-101.36465,1389.8794
10,396.71033,-104.6842,1307.6665
11,232.77052,-449.69702,1414.8276
12,391.4466,-465.82324,1330.7812
13,254.77756,-812.21387,1510.9816
14,401.34424,-805.03296,1407.8546
0,331.1677,431.55316,1383.1375
1,346.56973,268.16907,1376.1497
2,227.99449,270.97125,1441.9343
3,465.145,265.3669,1310.365
4,194.536,60.799133,1526.9086
5,503.3683,47.95424,1340.0868
6,-39.44008,45.64035,1353.9858
7,565.9135,-183.44499,1201.8158
8,335.027,82.63019,1363.2473
9,250.0001,-101.17213,1391.1134
10,396.96844,-104.64529,1309.5765
11,235.59453,-458.854,1419.5724
12,394.88892,-464.93063,1346.6285
13,256.12024,-814.2934,1511.3887
14,402.4715,-807.2923,1410.0066
0,331.4233,431.65967,1383.9127
1,346.70377,268.23685,1377.3484
2,228.00772,271.17154,1442.3403
3,465.39978,265.30215,1312.3564
4,194.32289,62.76645,1528.5575
5,505.02414,48.996796,1340.183
6,-37.2955,66.813225,1355.8995
7,601.0038,-199.67053,1183.495
8,335.13077,82.78706,1364.5863
9,249.89784,-100.84152,1392.1567
10,397.2177,-104.48392,1311.4917
11,235.39104,-463.45218,1417.9045
12,396.1731,-465.49408,1339.5128
13,260.73486,-815.241,1511.7152
14,403.05203,-806.6896,1408.5139
0,331.34332,431.57068,1385.2843
1,347.07935,268.71365,1378.9464
2,228.5498,271.7166,1442.4552
3,465.6089,265.71066,1315.4376
4,192.37616,63.904465,1529.2794
5,505.91385,49.42662,1339.7249
6,-40.371475,83.40877,1358.8793
7,593.38947,-179.62294,1182.8446
8,335.46796,83.13326,1366.0505
9,249.95871,-100.5749,1392.7495
10,397.75443,-104.31934,1313.5598
11,235.49362,-461.21472,1425.1493
12,396.0794,-465.43677,1340.1307
13,262.42676,-816.7571,1512.3447
14,403.25067,-806.44556,1410.0192
0,330.97552,431.37827,1386.3328
1,347.33582,269.69217,1380.7423
2,228.91864,272.67,1443.6135
3,465.753,266.71432,1317.8711
4,189.29616,65.03798,1529.0933
5,508.04007,50.45938,1341.4032
6,-38.26848,106.567764,1357.886
7,594.594,-155.46828,1176.4314
8,335.64993,84.169395,1367.5192
9,250.14551,-99.497055,1393.4885
10,397.7826,-103.20969,1315.1035
11,236.46742,-458.274,1428.8136
12,396.68994,-448.63113,1337.5591
13,264.74658,-817.13525,1513.6954
14,403.73715,-822.24036,1423.5853
0,330.97714,432.10645,1386.742
1,348.31232,270.472,1384.0261
2,229.57022,273.45798,1445.4235
3,467.0544,267.486,1322.6288
4,184.03209,64.11008,1527.8767
5,511.79132,51.918716,1343.9526
6,-33.450043,123.937515,1354.5588
7,594.85425,-133.32396,1172.6901
8,336.15573,85.02981,1369.534
9,249.79593,-98.5464,1393.4099
10,398.20236,-102.27835,1316.6741
11,224.14217,-437.47278,1420.3014
12,402.6285,-448.08804,1335.4468
13,265.65015,-817.00085,1513.9823
14,404.22845,-820.7232,1429.5066
0,330.7315,433.31232,1387.076
1,349.0314,270.90936,1384.5906
2,230.4615,274.13953,1446.2301
3,467.6013,267.67923,1322.951
4,170.59592,67.37796,1525.7262
5,522.79486,52.664597,1363.503
6,-27.689453,142.63788,1354.9729
7,594.9387,-109.5096,1175.1995
8,336.79608,85.61815,1370.7646
9,250.00446,-97.641975,1395.6974
10,399.11707,-101.704185,1318.18
11,230.48145,-430.8541,1424.8969
12,415.42407,-434.16333,1331.8354
13,266.7944,-816.4314,1515.2731
14,402.90503,-814.8787,1436.0566
0,330.8175,434.12744,1387.4509
1,349.8029,270.95386,1385.5896
2,230.76068,274.3689,1446.3103
3,468.8451,267.53885,1324.8689
4,170.08324,68.34065,1526.1578
5,530.4895,51.963486,1370.7903
6,-25.142426,147.69229,1354.1582
7,594.8419,-88.54056,1173.5221
8,337.77664,86.1156,1372.4078
9,250.53665,-96.56497,1397.591
10,400.96414,-100.88037,1320.8612
11,229.2935,-437.03897,1427.8038
12,426.82187,-448.0863,1340.0568
13,268.6273,-815.489,1516.3795
14,403.6659,-813.8539,1440.0698
0,330.71786,434.7149,1388.895
1,350.07242,270.62155,1387.2495
2,230.53857,274.16016,1446.6597
3,469.60626,267.08295,1327.8394
4,162.70628,68.418976,1524.144
5,533.49567,51.100098,1376.1202
6,-14.578735,154.46484,1352.9203
7,595.21967,-63.818634,1174.5317
8,338.6903,86.585075,1375.3102
9,251.5149,-95.20767,1401.0413
10,403.1015,-99.695145,1325.7004
11,230.9761,-437.5236,1426.9044
12,417.33698,-446.41632,1333.1876
13,270.57703,-812.44836,1518.6649
14,404.01407,-813.32666,1441.5333
0,330.58685,434.62958,1389.6322
1,351.57202,270.22278,1390.3604
2,233.41573,273.43115,1452.0988
3,469.72833,267.01443,1328.622
4,165.8957,66.092926,1524.813
5,535.4802,50.256638,1378.6117
6,-1.0539856,161.89761,1350.5366
7,593.57837,-39.293884,1172.7924
8,339.54816,85.969315,1376.9238
9,252.02168,-96.234,1402.9386
10,403.0269,-100.33433,1324.036
11,234.43932,-459.92358,1421.354
12,403.90622,-443.5036,1309.1407
13,277.13397,-809.54285,1514.7991
14,405.34332,-811.3262,1444.139
0,330.5508,434.7143,1390.9283
1,352.2694,270.2202,1392.2653
2,234.55777,273.42468,1454.982
3,469.98105,267.01578,1329.5485
4,169.64627,66.12605,1526.2727
5,537.69116,49.548615,1385.0769
6,2.7490845,172.75623,1345.4948
7,591.40656,-20.029625,1171.778
8,339.93893,85.7318,1378.5487
9,252.28625,-96.70615,1404.9639
10,402.93066,-100.80713,1324.7004
11,235.99025,-464.03857,1423.4127
12,406.57602,-442.64777,1318.7327
13,277.7827,-809.0541,1514.9462
14,406.87946,-808.59766,1444.5397
0,330.34665,435.09967,1392.1085
1,352.27588,270.48114,1393.0435
2,234.03142,273.8598,1454.6267
3,470.52036,267.10248,1331.4602
4,170.84137,66.635254,1526.8754
5,539.3072,50.896744,1390.3516
6,12.162125,172.66367,1342.8657
7,591.3177,-0.7685509,1182.8993
8,340.72433,86.46551,1380.9592
9,253.9091,-95.39957,1408.0732
10,404.43646,-99.70067,1329.6768
11,238.4559,-437.11243,1413.3934
12,409.37814,-448.4364,1318.5144
13,279.58032,-806.7324,1507.7979
14,407.59808,-808.3456,1445.2441
0,330.56897,435.61688,1393.1157
1,353.75705,272.16208,1397.5547
2,236.55083,275.49957,1459.9807
3,470.96326,268.82462,1335.1287
4,172.31647,67.19763,1528.6549
5,537.37805,59.252792,1404.1168
6,27.937317,169.0158,1341.6384
7,586.10785,19.59547,1177.0183
8,342.56116,88.05503,1386.3771
9,256.55573,-93.9218,1415.0443
10,406.1748,-98.18225,1335.3546
11,237.44128,-429.17053,1406.3955
12,414.6664,-447.0692,1324.7854
13,278.61185,-804.53033,1503.6449
14,410.45267,-807.26465,1447.9413
0,331.42514,436.26212,1393.7755
1,354.46878,273.00635,1399.323
2,238.20273,276.0668,1463.2932
3,470.73483,269.94592,1335.3528
4,168.62048,67.8069,1530.5251
5,532.53516,69.81761,1418.6984
6,34.917557,176.88152,1337.6656
7,582.9743,38.567253,1174.2195
8,343.31927,88.61522,1387.8802
9,257.85052,-93.81963,1417.3284
10,406.489,-97.732216,1335.5466
11,233.84946,-423.64883,1401.5465
12,427.15833,-461.01117,1348.8774
13,277.00024,-805.4025,1496.563
14,416.18832,-797.77924,1443.9635
0,332.46936,436.8004,1394.1478
1,355.50082,274.40958,1402.4497
2,238.78407,277.23877,1466.2366
3,472.2176,271.58038,1338.6628
4,167.87242,68.30376,1531.0103
5,533.4182,69.6169,1419.4688
6,33.772568,173.22691,1337.6323
7,577.7286,61.232014,1159.4321
8,344.70926,90.09994,1390.8782
9,259.6121,-92.408554,1419.9154
10,408.2233,-96.010864,1338.6979
11,222.12897,-407.35486,1380.719
12,424.85898,-440.8122,1342.0701
13,277.6394,-804.21936,1503.23
14,417.4795,-803.63324,1452.8043
0,334.03204,437.09912,1394.8533
1,355.8278,274.6543,1403.506
2,238.07635,277.3232,1465.1401
3,473.57922,271.98535,1341.8718
4,168.9108,68.326706,1530.7543
5,535.9033,71.47566,1419.9159
6,37.032684,175.28105,1333.0468
7,571.85474,85.6117,1142.419
8,344.87173,89.88102,1390.5757
9,259.23724,-93.19961,1416.734
10,408.59412,-96.58489,1338.5568
11,249.44597,-393.7571,1401.2189
12,428.98685,-438.21747,1344.418
13,274.2372,-799.4164,1505.3702
14,420.92694,-803.11334,1455.1312
0,335.36765,436.7337,1395.6184
1,356.33618,275.1417,1404.6545
2,238.21747,277.82574,1465.4902
3,474.4549,272.4576,1343.8188
4,169.84521,68.33702,1530.7921
5,537.8587,73.96756,1416.2888
6,51.019966,164.31927,1331.3651
7,564.27185,108.28668,1124.0498
8,346.2346,90.40943,1393.1917
9,262.06134,-92.639656,1419.8785
10,410.20465,-96.00599,1343.579
11,271.40396,-414.92703,1426.9998
12,429.7261,-420.94043,1344.7999
13,278.9033,-797.4922,1507.7255
14,425.79935,-797.06165,1465.0587
0,336.88748,436.29144,1395.738
1,358.3573,277.1823,1408.0205
2,238.71922,280.0429,1465.7407
3,477.9954,274.32175,1350.3003
4,172.11652,70.9185,1528.4576
5,547.5982,76.306915,1395.9573
6,58.242645,173.91107,1322.926
7,557.93994,126.39357,1117.6676
8,347.7338,91.35091,1395.2106
9,262.27356,-92.691154,1418.5061
10,411.94702,-96.269875,1346.2952
11,272.4212,-426.82764,1436.2871
12,427.65964,-414.16275,1343.6528
13,279.00388,-795.27,1511.3497
14,427.6627,-797.2999,1467.4788
0,337.7259,435.68304,1395.6725
1,358.85312,276.64465,1408.6528
2,236.48775,279.33707,1460.622
3,481.2185,273.9522,1356.6837
4,169.78902,70.33298,1520.4159
5,559.3765,78.39722,1397.8988
6,60.185562,157.58112,1317.868
7,550.8082,145.46759,1116.2277
8,351.30392,87.19927,1400.6924
9,265.0214,-100.51372,1426.1704
10,422.48807,-103.978485,1359.2935
11,266.29974,-445.43872,1440.5452
12,426.1677,-403.16376,1339.936
13,272.23376,-803.5897,1526.5836
14,425.40387,-789.7783,1464.7524
0,338.7046,435.79645,1395.5538
1,361.0406,277.34253,1411.2966
2,239.11536,280.42084,1464.0797
3,482.96582,274.26425,1358.5135
4,178.97084,70.05609,1523.0575
5,553.52484,76.34651,1401.9928
6,66.02452,158.22604,1320.803
7,538.8551,158.93994,1108.8281
8,351.5897,88.95482,1400.4524
9,265.78766,-97.50524,1422.6616
10,418.48993,-101.36057,1356.5547
11,253.3045,-459.31165,1451.5212
12,425.95483,-400.5897,1348.9225
13,271.40533,-804.1497,1524.4192
14,427.3965,-792.499,1467.5355
0,339.64368,436.72235,1396.77
1,362.46838,278.6226,1413.0721
2,241.28757,281.7135,1466.9368
3,483.6492,275.53168,1359.2075
4,192.55647,71.39613,1543.27
5,555.7387,80.11885,1400.3572
6,66.64509,159.83743,1324.8975
7,528.7724,167.92181,1104.3043
8,352.56198,90.18621,1401.5984
9,268.32266,-96.354195,1423.1654
10,416.9885,-100.14616,1357.0839
11,249.78511,-461.51175,1444.4054
12,426.5452,-397.10007,1354.4664
13,269.3911,-803.6345,1525.4147
14,429.3731,-787.9507,1473.1105
0,340.89386,437.65527,1398.2921
1,363.84674,279.6648,1414.5143
2,242.7402,283.05783,1468.3674
3,484.95328,276.27173,1360.6611
4,199.70757,75.25375,1550.5573
5,558.9269,82.07625,1395.6891
6,61.19478,155.35123,1330.2307
7,527.76385,174.5999,1103.3107
8,353.0214,91.03674,1402.0544
9,268.25592,-95.519714,1422.474
10,416.13617,-99.66287,1356.7152
11,248.95403,-457.23987,1439.6326
12,423.81918,-396.92065,1355.6805
13,268.30215,-802.7328,1527.9282
14,429.6713,-788.07227,1475.6707
0,342.49966,438.48816,1399.3842
1,365.45035,280.51453,1416.913
2,244.30347,284.4477,1469.6659
3,486.59723,276.58133,1364.16
4,195.88423,78.19336,1544.7191
5,560.32965,83.189316,1388.7072
6,55.817764,160.07536,1334.8232
7,523.3589,177.78024,1106.0804
8,354.62463,91.61045,1406.1361
9,271.1974,-94.93652,1426.9734
10,416.40045,-99.65071,1363.7451
11,246.5453,-449.57867,1436.9497
12,421.92294,-396.36694,1352.9437
13,274.9059,-794.9656,1529.6433
14,430.70462,-788.96326,1478.4724
0,343.66577,438.84985,1400.2837
1,366.2141,280.8567,1419.318
2,246.71939,284.7321,1474.0631
3,485.70883,276.98126,1364.5729
4,199.32693,80.09062,1555.2223
5,559.7752,92.60878,1357.2454
6,74.92511,147.21844,1341.047
7,522.63776,182.34476,1103.8395
8,355.25357,90.88588,1408.8419
9,272.1863,-96.746376,1431.4008
10,416.39975,-101.423454,1365.3309
11,242.46355,-445.24887,1429.687
12,414.1996,-399.65723,1347.7928
13,272.12286,-791.9581,1524.3966
14,432.19287,-789.6168,1482.7731
0,345.89252,439.54846,1402.3296
1,365.54016,282.1105,1427.7518
2,248.79242,286.3855,1479.897
3,482.2879,277.8355,1375.6067
4,202.46944,83.34613,1564.178
5,557.7102,89.36568,1359.5162
6,57.060394,156.91171,1348.5974
7,520.0462,188.07498,1103.1531
8,354.81912,91.72717,1419.3566
9,271.16614,-95.98558,1443.5363
10,417.03003,-101.32674,1378.3864
11,231.99547,-428.5028,1417.6321
12,411.77405,-417.5871,1342.259
13,271.23715,-786.35315,1521.5898
14,434.18112,-792.43274,1488.1592
0,349.2281,439.91174,1406.2147
1,365.68863,282.21777,1436.125
2,250.8974,286.21228,1487.9951
3,480.47986,278.22327,1384.2549
4,204.13824,83.206604,1566.0687
5,555.96155,92.0677,1350.6439
6,52.229553,148.45187,1359.6277
7,512.0222,188.25418,1112.2192
8,354.26376,92.4915,1425.4519
9,268.3405,-94.64238,1448.442
10,417.33728,-99.82716,1381.1156
11,230.12079,-424.25397,1420.9297
12,417.99918,-463.24872,1344.0935
13,271.65866,-785.9674,1523.028
14,429.12415,-793.98773,1461.8499
